"","word","freq"
"312112","or in",41
"333165","point of",41
"368745","saw the",41
"373820","seemed to",41
"390246","some people",41
"390538","some time",41
"397933","start to",41
"421289","the building",41
"426585","the kitchen",41
"426727","the latest",41
"439156","they want",41
"439676","thing I",41
"449082","to for",41
"449629","to its",41
"450404","to one",41
"452614","today I",41
"479803","ways to",41
"480555","we should",41
"485244","What are",41
"504925","you feel",41
"4389","a minute",40
"8430","a young",40
"27585","and do",40
"28573","and go",40
"38790","are also",40
"45707","at his",40
"46563","at that",40
"57865","because you",40
"75957","but i",40
"75994","but in",40
"83049","care of",40
"147571","family and",40
"151759","few weeks",40
"158911","for being",40
"189013","have it",40
"224670","is why",40
"226090","it had",40
"227017","it takes",40
"238803","known as",40
"260095","many people",40
"302778","off a",40
"312392","or other",40
"392011","soon as",40
"398225","starting to",40
"416275","that and",40
"422719","the crowd",40
"424568","the floor",40
"424623","the following",40
"425285","the ground",40
"428422","the number",40
"429736","the problem",40
"438681","They have",40
"442426","This was",40
"450597","to pick",40
"450847","to reach",40
"451260","to sell",40
"485750","what to",40
"491874","win the",40
"498235","working with",40
"2755","a game",39
"4444","a moment",39
"5183","a picture",39
"6942","a statement",39
"7334","a team",39
"9976","about you",39
"23768","among the",39
"29638","and let",39
"33050","and two",39
"39683","are now",39
"39703","are on",39
"51202","back of",39
"87888","charged with",39
"127161","dont even",39
"137243","ended up",39
"141078","even the",39
"172586","get some",39
"178355","got it",39
"186504","Happy Birthday",39
"200044","hit the",39
"206348","I can‚t",39
"206542","i dont",39
"206802","I hear",39
"207002","I may",39
"213853","in life",39
"215318","in there",39
"227048","it the",39
"252014","lol I",39
"264060","me for",39
"276608","Mothers Day",39
"278061","much better",39
"288114","next time",39
"300511","of one",39
"302336","of two",39
"307814","on Tuesday",39
"308633","one is",39
"310313","onto the",39
"357685","return to",39
"417296","that had",39
"419280","thats a",39
"419524","thats what",39
"428028","the music",39
"429309","the place",39
"434137","the years",39
"440921","this book",39
"448305","to continue",39
"451776","to The",39
"452183","to what",39
"469281","using the",39
"478680","watch the",39
"483804","were all",39
"487690","which the",39
"489407","who were",39
"490926","will do",39
"491042","will help",39
"494537","with no",39
"495575","without a",39
"505057","you got",39
"505459","you might",39
"506040","you that",39
"24918","an interview",38
"43506","As the",38
"51075","back from",38
"74518","bunch of",38
"80886","can I",38
"81000","can only",38
"107729","create a",38
"113495","day at",38
"160491","for one",38
"167188","from their",38
"174190","give me",38
"180629","great time",38
"189122","have more",38
"194072","her and",38
"195313","here I",38
"206646","I find",38
"206725","I go",38
"222975","is expected",38
"227928","Its been",38
"234833","just want",38
"235849","keep the",38
"275198","more to",38
"291978","not been",38
"293543","nothing to",38
"294630","now that",38
"302974","off of",38
"306995","on me",38
"312710","or something",38
"320281","pair of",38
"328541","pick up",38
"366356","said to",38
"388450","so the",38
"400430","still have",38
"424678","the former",38
"426316","the issue",38
"427000","the little",38
"428731","The other",38
"429119","the perfect",38
"431932","the states",38
"434046","the World",38
"436851","then the",38
"437537","there will",38
"440814","this and",38
"446470","time you",38
"451656","to support",38
"477229","was like",38
"480364","We need",38
"19475","all your",37
"62246","best to",37
"120944","didnt have",37
"201285","home to",37
"206345","i can",37
"209195","if its",37
"213114","in fact",37
"215361","in time",37
"216439","including the",37
"234221","just have",37
"234440","just one",37
"245930","level of",37
"253880","loss of",37
"264827","me with",37
"275188","more time",37
"280301","my day",37
"293042","not that",37
"299204","of him",37
"307783","on top",37
"308619","one in",37
"316526","out at",37
"387961","so hard",37
"388463","so they",37
"418602","that some",37
"422947","the deal",37
"424426","the film",37
"427244","the main",37
"429784","the project",37
"432155","the summer",37
"433697","the water",37
"437224","there for",37
"437524","There were",37
"440260","think its",37
"444153","three years",37
"450411","to open",37
"452436","today and",37
"481948","week I",37
"485339","What do",37
"487897","while I",37
"494586","with one",37
"505034","you go",37
"5","‚ a",36
"746","a bunch",36
"1062","a child",36
"3108","a half",36
"4101","a major",36
"6477","a short",36
"9364","about his",36
"9979","about your",36
"24514","an email",36
"25787","and also",36
"30604","and our",36
"43210","as part",36
"59764","before you",36
"75916","But he",36
"78453","By the",36
"79815","called the",36
"121734","difficult to",36
"151565","few days",36
"153595","find it",36
"155731","five years",36
"157753","followed by",36
"160579","for people",36
"174247","give up",36
"177180","good for",36
"212020","In addition",36
"214839","in San",36
"224475","is too",36
"234661","just so",36
"238366","know about",36
"258487","making the",36
"260202","many times",36
"288964","night I",36
"302680","of work",36
"316724","out I",36
"323832","pay for",36
"324893","people and",36
"344541","put on",36
"378441","She is",36
"415400","than I",36
"415618","than that",36
"417458","that Im",36
"423690","the economy",36
"424019","the event",36
"425529","the heat",36
"425708","the home",36
"425777","the hospital",36
"427487","the media",36
"428204","The new",36
"428597","the ones",36
"429198","the phone",36
"429968","the question",36
"431458","the site",36
"431857","the stage",36
"434093","the wrong",36
"436179","them with",36
"437113","there and",36
"438569","they dont",36
"440069","things to",36
"440424","think you",36
"443558","thought it",36
"449023","to finish",36
"449943","to love",36
"451185","to save",36
"451982","to understand",36
"452101","to vote",36
"453997","tonight at",36
"470363","variety of",36
"486911","where it",36
"500713","wrong with",36
"502980","years later",36
"504500","you at",36
"7594","a total",35
"9532","about minutes",35
"9555","about my",35
"30186","and most",35
"39124","are doing",35
"46391","at school",35
"68093","book is",35
"76496","but there",35
"76515","but this",35
"76618","but when",35
"80183","came up",35
"80875","can help",35
"81954","cant get",35
"88487","Check out",35
"104852","could do",35
"148330","far as",35
"150530","feel the",35
"167223","from to",35
"187386","has an",35
"187723","has made",35
"195327","here is",35
"201087","home from",35
"203475","hours of",35
"207579","i think",35
"209426","If we",35
"210422","Im in",35
"214083","in mind",35
"220917","into my",35
"224420","is there",35
"226395","it may",35
"227041","it that",35
"237542","kinds of",35
"241435","last years",35
"259155","managed to",35
"276113","most important",35
"296954","of and",35
"307037","on Monday",35
"317767","over and",35
"356901","responsible for",35
"361263","role in",35
"364575","s and",35
"388037","so Im",35
"410899","talking to",35
"419052","that when",35
"422248","the community",35
"428529","the office",35
"430726","the RT",35
"433849","the White",35
"437668","Theres a",35
"441463","this I",35
"443544","thought I",35
"446383","Time to",35
"447773","to bed",35
"448110","to choose",35
"448702","to drive",35
"449284","to grow",35
"450328","to not",35
"484127","were going",35
"490189","why the",35
"502824","years and",35
"505377","you look",35
"506300","you with",35
"869","a car",34
"3920","a list",34
"5188","a piece",34
"18883","all in",34
"31764","and say",34
"32407","and still",34
"32754","And then",34
"40260","are very",34
"45796","at it",34
"47548","attempt to",34
"60901","believe in",34
"61974","best friend",34
"134402","effort to",34
"151104","felt like",34
"160444","for now",34
"163455","four years",34
"172427","get me",34
"174128","give a",34
"174232","give the",34
"205500","hundreds of",34
"206804","I heard",34
"207649","I use",34
"207775","I wouldnt",34
"210368","Im gonna",34
"211594","important to",34
"215592","in Washington",34
"225559","it be",34
"264408","me out",34
"279911","my best",34
"280828","my house",34
"287479","New Year",34
"307828","on Twitter",34
"307928","on what",34
"322226","parts of",34
"328574","picked up",34
"344568","put the",34
"390966","someone who",34
"391113","something I",34
"421364","the business",34
"424712","the fourth",34
"425809","the House",34
"426991","the list",34
"428155","the need",34
"428642","the opportunity",34
"431383","the side",34
"433248","the University",34
"439754","thing that",34
"447785","to begin",34
"448413","to cut",34
"449739","to kill",34
"451950","to turn",34
"459084","trip to",34
"460900","turned out",34
"468197","us in",34
"468650","use a",34
"479977","We can",34
"480730","We were",34
"490781","will always",34
"491016","will go",34
"503024","years old",34
"504892","you ever",34
"4527","a movie",33
"5484","a problem",33
"7062","a strong",33
"7417","‚ The",33
"19325","all this",33
"24415","an awesome",33
"26007","and at",33
"29432","and keep",33
"45561","at first",33
"59873","began to",33
"69273","both of",33
"88463","check it",33
"102448","continues to",33
"120504","did a",33
"124831","do in",33
"124839","do is",33
"125010","do something",33
"126728","don‚t want",33
"127189","dont get",33
"140926","even know",33
"153650","find the",33
"161360","for two",33
"167177","from that",33
"177334","good luck",33
"184292","had some",33
"206879","I keep",33
"206924","I learned",33
"209466","If youre",33
"212572","in Chicago",33
"214327","in on",33
"223981","is really",33
"228987","its time",33
"234187","Just got",33
"244241","led to",33
"253301","looking to",33
"258128","make up",33
"259099","man who",33
"264182","me if",33
"280842","my husband",33
"289045","night of",33
"307915","on Wednesday",33
"316715","out how",33
"368646","saw a",33
"376597","set of",33
"388804","social media",33
"400232","still a",33
"418855","that time",33
"420977","the board",33
"425494","the head",33
"426532","the key",33
"430936","the scene",33
"434993","their lives",33
"438543","they did",33
"440753","this a",33
"440985","this case",33
"447792","to believe",33
"448363","to cover",33
"448455","to deal",33
"448822","to end",33
"453372","told him",33
"454083","tonight I",33
"462235","two days",33
"468992","used the",33
"475651","Want to",33
"479026","water and",33
"479652","way that",33
"482489","weeks ago",33
"487438","which he",33
"488721","who can",33
"497682","work I",33
"499535","would make",33
"505418","you make",33
"506288","You will",33
"1747","a decade",32
"2716","a fun",32
